Run,delete,select1,select2,select3
1,0.08749508857727051,0.35911989212036133,0.8146862983703613,0.0559389591217041
2,0.014054298400878906,0.032996177673339844,0.715022087097168,0.01185297966003418
3,0.013206958770751953,0.034044742584228516,0.679088830947876,0.008450031280517578
4,0.01304006576538086,0.031710147857666016,0.6849679946899414,0.008529186248779297
5,0.012533187866210938,0.03597092628479004,0.6661331653594971,0.00824880599975586
