Run,delete,select1,select2,select3
1,5.849984169006348,0.3271768093109131,20.25082492828369,13.000071287155151
2,5.996639966964722,0.09934735298156738,18.934108018875122,12.882590293884277
3,5.73642897605896,0.08288908004760742,18.940782070159912,12.704766035079956
4,6.052865028381348,0.07571792602539062,19.141777992248535,13.450953960418701
5,5.956706762313843,0.09508180618286133,19.293379068374634,12.445766925811768
