Run,delete,select1,select2,select3
1,6.227055072784424,0.3411221504211426,19.844748735427856,13.147887706756592
2,6.16858983039856,0.09650588035583496,19.81576108932495,13.034807920455933
3,5.836222171783447,0.0805356502532959,19.821627140045166,13.193564176559448
4,6.465322971343994,0.3320348262786865,19.605645179748535,13.090739011764526
5,6.226853847503662,0.10187816619873047,19.81231999397278,13.320410966873169
