Run,delete,select1,select2,select3
1,0.019097089767456055,0.26379919052124023,0.7197048664093018,0.026648759841918945
2,0.014719009399414062,0.02800774574279785,0.6881968975067139,0.010779142379760742
3,0.01510000228881836,0.03291916847229004,0.7203187942504883,0.01075887680053711
4,0.013778924942016602,0.03106403350830078,0.6913580894470215,0.009212255477905273
5,0.013678789138793945,0.032929182052612305,0.7042806148529053,0.00998687744140625
