Run,delete,select1,select2,select3
1,0.02042388916015625,0.2754480838775635,0.7709701061248779,0.028717756271362305
2,0.01235198974609375,0.03187084197998047,0.6706681251525879,0.008148908615112305
3,0.013788938522338867,0.029048919677734375,0.6657290458679199,0.008356809616088867
4,0.013202190399169922,0.03423190116882324,0.6703789234161377,0.008257865905761719
5,0.012534141540527344,0.028722047805786133,0.6584727764129639,0.008507013320922852
