Run,delete,select1,select2,select3
1,5.787585735321045,0.3264589309692383,19.556782245635986,13.29460096359253
2,6.040870189666748,0.09758210182189941,18.782928943634033,12.52211308479309
3,5.965775966644287,0.08275794982910156,20.002978801727295,12.867692232131958
4,6.0302369594573975,0.09267902374267578,19.3336341381073,12.642189979553223
5,6.184372901916504,0.1040341854095459,19.732218980789185,13.105400085449219
