Run,delete,select1,select2,select3
1,5.97293496131897,0.3574051856994629,20.042191982269287,13.053321838378906
2,6.062403202056885,0.08973574638366699,19.37324023246765,12.64373779296875
3,6.099016189575195,0.07840919494628906,19.80043911933899,13.11694884300232
4,5.985876083374023,0.09726309776306152,20.052794933319092,13.381512880325317
5,5.784012079238892,0.09521889686584473,19.16834306716919,12.654230117797852
