Run,delete,select1,select2,select3
1,0.030328035354614258,0.2510967254638672,0.7441980838775635,0.03348207473754883
2,0.026398181915283203,0.2473311424255371,0.7333669662475586,0.025993824005126953
3,0.02257990837097168,0.2564711570739746,0.7026212215423584,0.021270036697387695
4,0.02185988426208496,0.23714399337768555,0.7381250858306885,0.02324986457824707
5,0.022669076919555664,0.2326526641845703,0.71315598487854,0.024885892868041992
