Run,delete,select1,select2,select3
1,0.018774032592773438,0.2587730884552002,0.7409651279449463,0.029600143432617188
2,0.012542963027954102,0.028680086135864258,0.6563920974731445,0.009191036224365234
3,0.013694047927856445,0.028151988983154297,0.6831631660461426,0.012374162673950195
4,0.012852907180786133,0.028768062591552734,0.7264177799224854,0.010225772857666016
5,0.013484001159667969,0.05126023292541504,0.7015652656555176,0.009123086929321289
