Run,delete,select1,select2,select3
1,5.816241025924683,0.353269100189209,20.04874277114868,12.64411211013794
2,6.170724868774414,0.0912637710571289,19.543282985687256,12.567456007003784
3,5.940851926803589,0.09720396995544434,19.06173324584961,12.570616960525513
4,6.156697034835815,0.07860803604125977,19.368270874023438,12.614837884902954
5,5.946104049682617,0.09624290466308594,19.5069899559021,12.880998134613037
