Run,delete,select1,select2,select3
1,0.012020111083984375,0.06554508209228516,0.4502878189086914,0.021741151809692383
2,0.011727094650268555,0.06403470039367676,0.4604668617248535,0.021067142486572266
3,0.011929988861083984,0.06676816940307617,0.4642479419708252,0.020951032638549805
4,0.012800216674804688,0.06309795379638672,0.47422122955322266,0.02184915542602539
5,0.012516021728515625,0.06414008140563965,0.46637892723083496,0.022758960723876953
