Run,delete,select1,select2,select3
1,5.86083197593689,0.2972280979156494,18.39979910850525,12.29750919342041
2,6.449883222579956,0.07969808578491211,20.781755208969116,12.970574855804443
3,6.13908314704895,0.10179495811462402,19.22010111808777,12.841214895248413
4,5.725140810012817,0.08616018295288086,18.919481992721558,12.482437133789062
5,6.092997074127197,0.0802760124206543,18.474217891693115,12.783540964126587
